Order_ID,Order_Date,Branch,Customer_ID,Customer_Name,Gender,City,Product_Category,Product_Name,Brand,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Method,Salesperson,Rating
ORD10164,19/03/2025,Wapda Town,C1794,Sara Chaudhry,Male,Lahore,Home,Shampoo,Sunsilk,2,620,15,1054,1000,54,Debit Card,Hassan,4.3
ORD10165,06/12/2025,Johar Town,C1471,Fatima Iqbal,Female,Lahore,Home,Shampoo,Sunsilk,4,620,10,2232,2000,232,Credit Card,Umar,3.8
ORD10166,07/05/2025,DHA,C1790,Bilal Malik,Female,Lahore,Electronics,Power Bank,Xiaomi,3,4500,5,12825,10800,2025,Credit Card,Umar,4
ORD10167,21/05/2025,Model Town,C1405,Hamza Butt,Female,Lahore,Electronics,Mouse,Logitech,5,1800,20,7200,7000,200,Cash,Bilal,4.9
ORD10168,10/02/2025,Johar Town,C1207,Fatima Raza,Female,Lahore,Electronics,Keyboard,A4Tech,3,2800,15,7140,6600,540,Debit Card,Ali,4.4
ORD10169,28/10/2025,Johar Town,C1654,Hassan Khan,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,1,220,20,176,170,6,Easypaisa,Zain,4.6
ORD10170,21/02/2025,Johar Town,C1417,Zain Chaudhry,Female,Lahore,Stationery,Notebook,Dollar,1,180,20,144,120,24,Debit Card,Bilal,4
ORD10171,27/11/2025,Wapda Town,C1757,Maryam Khan,Male,Lahore,Grocery,Basmati Rice 5kg,Guard,5,3200,5,15200,13000,2200,Easypaisa,Usman,4.9
ORD10172,19/01/2025,Gulberg,C1010,Bilal Ahmed,Female,Lahore,Home,Soap,Lux,2,180,10,324,260,64,Credit Card,Umar,5
ORD10173,06/10/2025,Model Town,C1280,Hassan Ahmed,Female,Lahore,Bakery,Cookies,LU,2,250,20,400,360,40,Debit Card,Umar,4.5
ORD10174,06/04/2025,Johar Town,C1180,Sara Sheikh,Female,Lahore,Grocery,Sugar 1kg,Shan,3,180,20,432,450,-18,JazzCash,Zain,3.6
ORD10175,09/12/2025,DHA,C1255,Ali Raza,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,2,650,15,1105,1040,65,Debit Card,Umar,4.6
ORD10176,18/06/2025,DHA,C1670,Hamza Malik,Male,Lahore,Electronics,Power Bank,Xiaomi,5,4500,0,22500,18000,4500,Cash,Umar,4
ORD10177,27/07/2025,DHA,C1377,Sara Malik,Male,Lahore,Stationery,Marker,Dollar,3,120,0,360,240,120,Debit Card,Umar,3.7
ORD10178,07/11/2025,Wapda Town,C1681,Hassan Malik,Male,Lahore,Electronics,Keyboard,A4Tech,5,2800,15,11900,11000,900,JazzCash,Umar,4.3
ORD10179,05/07/2025,Wapda Town,C1208,Sara Butt,Male,Lahore,Grocery,Basmati Rice 5kg,Guard,1,3200,20,2560,2600,-40,Credit Card,Umar,3.7
ORD10180,16/04/2025,Wapda Town,C1457,Ali Chaudhry,Male,Lahore,Stationery,Marker,Dollar,4,120,0,480,320,160,JazzCash,Hamza,4.2
ORD10181,30/01/2025,Model Town,C1261,Ali Malik,Male,Lahore,Bakery,Cookies,LU,3,250,0,750,540,210,Cash,Hamza,4
ORD10182,02/02/2025,Gulberg,C1294,Umar Butt,Male,Lahore,Bakery,Bread,Dawn,1,120,15,102,80,22,Easypaisa,Zain,5
ORD10183,15/07/2025,Wapda Town,C1137,Zain Iqbal,Male,Lahore,Home,Soap,Lux,4,180,0,720,520,200,Debit Card,Hamza,4.3
ORD10184,25/04/2025,Wapda Town,C1435,Fatima Sheikh,Male,Lahore,Grocery,Basmati Rice 5kg,Guard,3,3200,15,8160,7800,360,Debit Card,Umar,4
ORD10185,22/05/2025,Model Town,C1630,Ali Malik,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,1,90,0,90,60,30,Cash,Ali,4.4
ORD10186,17/08/2025,Gulberg,C1412,Ayesha Malik,Male,Lahore,Bakery,Cake,Gourmet,1,900,5,855,700,155,Cash,Usman,4.3
ORD10187,29/05/2025,Wapda Town,C1613,Zain Iqbal,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,5,90,10,405,300,105,Credit Card,Usman,5
ORD10188,24/09/2025,Gulberg,C1571,Sara Butt,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,3,220,10,594,510,84,JazzCash,Umar,3.6
ORD10189,26/06/2025,DHA,C1714,Umar Sheikh,Male,Lahore,Stationery,Marker,Dollar,4,120,20,384,320,64,Credit Card,Hamza,3.8
ORD10190,03/10/2025,Johar Town,C1475,Ali Sheikh,Female,Lahore,Home,Detergent 1kg,Surf Excel,2,850,10,1530,1360,170,JazzCash,Usman,4.1
ORD10191,11/05/2025,DHA,C1095,Fatima Malik,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,1,220,15,187,170,17,Credit Card,Hamza,4.5
ORD10192,05/11/2025,Wapda Town,C1223,Ayesha Malik,Female,Lahore,Grocery,Basmati Rice 5kg,Guard,2,3200,20,5120,5200,-80,Credit Card,Ahmed,3.8
ORD10193,08/04/2025,Wapda Town,C1721,Hassan Sheikh,Male,Lahore,Stationery,Notebook,Dollar,4,180,5,684,480,204,JazzCash,Zain,4.7
ORD10194,14/07/2025,DHA,C1369,Fatima Chaudhry,Female,Lahore,Home,Shampoo,Sunsilk,3,620,10,1674,1500,174,Cash,Umar,4.6
ORD10195,13/06/2025,Gulberg,C1577,Hassan Butt,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,3,220,15,561,510,51,Credit Card,Hamza,3.9
ORD10196,11/04/2025,Johar Town,C1512,Fatima Iqbal,Female,Lahore,Electronics,Mouse,Logitech,4,1800,20,5760,5600,160,Easypaisa,Umar,4.2
ORD10197,30/06/2025,Johar Town,C1556,Zain Khan,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,5,220,15,935,850,85,Cash,Ahmed,4.6
ORD10198,31/07/2025,Johar Town,C1010,Hassan Chaudhry,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,0,180,120,60,Cash,Umar,4.5
ORD10199,09/01/2025,Wapda Town,C1740,Bilal Raza,Male,Lahore,Grocery,Tea 475g,Tapal,1,980,0,980,820,160,JazzCash,Hamza,4.7
ORD10200,02/04/2025,Johar Town,C1197,Sara Raza,Female,Lahore,Grocery,Basmati Rice 5kg,Guard,5,3200,5,15200,13000,2200,Credit Card,Hamza,3.6
ORD10201,27/07/2025,DHA,C1701,Ahmed Khan,Male,Lahore,Home,Shampoo,Sunsilk,2,620,5,1178,1000,178,Easypaisa,Hamza,4.1
ORD10202,01/09/2025,Model Town,C1445,Zain Iqbal,Male,Lahore,Grocery,Basmati Rice 5kg,Guard,2,3200,0,6400,5200,1200,JazzCash,Ahmed,3.8
ORD10203,21/12/2025,Gulberg,C1701,Bilal Khan,Male,Lahore,Bakery,Cookies,LU,3,250,0,750,540,210,Credit Card,Ahmed,4.9
ORD10204,28/10/2025,DHA,C1167,Sara Malik,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,4,90,0,360,240,120,JazzCash,Zain,4.1
ORD10205,13/03/2025,DHA,C1055,Ahmed Sheikh,Male,Lahore,Stationery,Marker,Dollar,1,120,20,96,80,16,Cash,Zain,4.4
ORD10206,11/11/2025,DHA,C1462,Ayesha Malik,Female,Lahore,Bakery,Cookies,LU,3,250,0,750,540,210,JazzCash,Hamza,4.1
ORD10207,15/12/2025,Wapda Town,C1303,Hassan Ahmed,Male,Lahore,Bakery,Cake,Gourmet,4,900,0,3600,2800,800,Credit Card,Usman,4.1
ORD10208,21/11/2025,DHA,C1110,Ahmed Khan,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,4,90,10,324,240,84,Easypaisa,Zain,4.6
ORD10209,22/02/2025,Model Town,C1571,Fatima Sheikh,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,2,220,15,374,340,34,Cash,Ali,4
ORD10210,17/02/2025,Gulberg,C1299,Umar Sheikh,Male,Lahore,Bakery,Cake,Gourmet,3,900,15,2295,2100,195,JazzCash,Hassan,4.4
ORD10211,28/03/2025,DHA,C1309,Bilal Chaudhry,Male,Lahore,Stationery,Pen,Dollar,2,60,5,114,70,44,Cash,Usman,4.2
ORD10212,04/08/2025,DHA,C1253,Maryam Chaudhry,Male,Lahore,Electronics,Keyboard,A4Tech,1,2800,10,2520,2200,320,Easypaisa,Ali,3.7
ORD10213,04/01/2025,DHA,C1451,Hamza Sheikh,Male,Lahore,Home,Soap,Lux,5,180,15,765,650,115,Credit Card,Zain,4.4
ORD10214,22/12/2025,Model Town,C1327,Bilal Chaudhry,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,3,220,5,627,510,117,Credit Card,Hamza,3.9
ORD10215,21/07/2025,Wapda Town,C1559,Usman Khan,Female,Lahore,Electronics,Mouse,Logitech,5,1800,5,8550,7000,1550,Debit Card,Umar,4.7
ORD10216,21/12/2025,DHA,C1248,Bilal Butt,Female,Lahore,Grocery,Tea 475g,Tapal,4,980,5,3724,3280,444,Easypaisa,Ali,4.2
ORD10217,03/11/2025,Wapda Town,C1709,Umar Khan,Female,Lahore,Home,Shampoo,Sunsilk,4,620,20,1984,2000,-16,JazzCash,Ali,3.7
ORD10218,08/05/2025,Wapda Town,C1046,Sara Sheikh,Female,Lahore,Stationery,Marker,Dollar,3,120,5,342,240,102,Easypaisa,Ali,3.5
ORD10219,13/05/2025,Wapda Town,C1705,Sara Malik,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,5,90,20,360,300,60,Credit Card,Hamza,4.2
ORD10220,14/12/2025,DHA,C1026,Ayesha Ahmed,Female,Lahore,Bakery,Cake,Gourmet,5,900,5,4275,3500,775,Easypaisa,Ali,3.7
ORD10221,14/03/2025,Johar Town,C1534,Ayesha Iqbal,Female,Lahore,Electronics,Keyboard,A4Tech,3,2800,15,7140,6600,540,Cash,Umar,4.6
ORD10222,20/08/2025,Gulberg,C1024,Hamza Ahmed,Male,Lahore,Electronics,Mouse,Logitech,3,1800,0,5400,4200,1200,Debit Card,Usman,4.3
ORD10223,19/06/2025,Model Town,C1645,Usman Butt,Female,Lahore,Bakery,Cookies,LU,4,250,5,950,720,230,Easypaisa,Ahmed,4.6
ORD10224,12/04/2025,Gulberg,C1722,Hassan Malik,Female,Lahore,Home,Shampoo,Sunsilk,4,620,15,2108,2000,108,Cash,Ali,4.7
ORD10225,02/10/2025,Model Town,C1117,Bilal Chaudhry,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,3,220,5,627,510,117,JazzCash,Hamza,4.4
ORD10226,28/10/2025,Wapda Town,C1177,Zain Raza,Male,Lahore,Grocery,Sugar 1kg,Shan,3,180,15,459,450,9,Debit Card,Zain,3.7
ORD10227,06/06/2025,Wapda Town,C1398,Umar Butt,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,3,650,5,1852.5,1560,292.5,Easypaisa,Usman,4.2
ORD10228,03/10/2025,Johar Town,C1502,Bilal Butt,Male,Lahore,Stationery,Marker,Dollar,2,120,20,192,160,32,Credit Card,Umar,4.4
ORD10229,03/07/2025,Model Town,C1576,Fatima Chaudhry,Female,Lahore,Grocery,Tea 475g,Tapal,2,980,5,1862,1640,222,Easypaisa,Hamza,4.6
ORD10230,16/08/2025,Gulberg,C1780,Hassan Raza,Male,Lahore,Home,Detergent 1kg,Surf Excel,1,850,20,680,680,0,Credit Card,Hassan,4.3
ORD10231,28/03/2025,Wapda Town,C1116,Sara Ahmed,Female,Lahore,Home,Shampoo,Sunsilk,4,620,20,1984,2000,-16,JazzCash,Zain,4.3
ORD10232,22/01/2025,Model Town,C1105,Maryam Malik,Female,Lahore,Stationery,Pen,Dollar,5,60,5,285,175,110,Cash,Umar,3.9
ORD10233,14/02/2025,Wapda Town,C1706,Hamza Sheikh,Male,Lahore,Home,Detergent 1kg,Surf Excel,2,850,5,1615,1360,255,JazzCash,Usman,4.7
ORD10234,16/04/2025,Wapda Town,C1552,Usman Iqbal,Female,Lahore,Grocery,Sugar 1kg,Shan,5,180,10,810,750,60,Credit Card,Bilal,4.9
ORD10235,21/09/2025,Gulberg,C1284,Zain Butt,Male,Lahore,Stationery,Notebook,Dollar,2,180,15,306,240,66,Debit Card,Usman,4.6
ORD10236,07/05/2025,Wapda Town,C1648,Bilal Sheikh,Female,Lahore,Stationery,Pen,Dollar,4,60,5,228,140,88,Easypaisa,Ali,4.5
ORD10237,17/02/2025,Model Town,C1500,Hamza Khan,Male,Lahore,Home,Shampoo,Sunsilk,3,620,10,1674,1500,174,Easypaisa,Zain,4.8
ORD10238,01/10/2025,Model Town,C1275,Hamza Raza,Female,Lahore,Home,Detergent 1kg,Surf Excel,4,850,5,3230,2720,510,JazzCash,Usman,4.3
ORD10239,06/09/2025,Gulberg,C1642,Ayesha Khan,Male,Lahore,Electronics,Power Bank,Xiaomi,1,4500,0,4500,3600,900,Debit Card,Umar,4.2
ORD10240,08/08/2025,Johar Town,C1281,Ahmed Iqbal,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,10,162,120,42,Cash,Zain,4.5
ORD10241,29/11/2025,Johar Town,C1440,Zain Ahmed,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,4,220,10,792,680,112,Cash,Hassan,4.2
ORD10242,09/03/2025,Gulberg,C1009,Maryam Iqbal,Male,Lahore,Bakery,Bread,Dawn,5,120,15,510,400,110,Easypaisa,Usman,4.2
ORD10243,28/04/2025,DHA,C1377,Bilal Butt,Female,Lahore,Home,Detergent 1kg,Surf Excel,1,850,0,850,680,170,Debit Card,Usman,3.6
ORD10244,16/10/2025,Johar Town,C1644,Maryam Butt,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,4,650,10,2340,2080,260,JazzCash,Umar,4.8
ORD10245,14/02/2025,Model Town,C1360,Umar Iqbal,Male,Lahore,Grocery,Cooking Oil 1L,Dalda,1,650,20,520,520,0,Debit Card,Bilal,4.5
ORD10246,08/05/2025,DHA,C1798,Maryam Khan,Female,Lahore,Bakery,Cake,Gourmet,5,900,20,3600,3500,100,Debit Card,Hassan,4.6
ORD10247,01/06/2025,Model Town,C1116,Hassan Chaudhry,Male,Lahore,Stationery,Notebook,Dollar,2,180,15,306,240,66,JazzCash,Ahmed,5
ORD10248,12/06/2025,DHA,C1560,Zain Butt,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,5,220,15,935,850,85,Cash,Ahmed,4.4
ORD10249,08/01/2025,Model Town,C1519,Bilal Sheikh,Female,Lahore,Electronics,Mouse,Logitech,1,1800,0,1800,1400,400,Easypaisa,Ali,4.5
ORD10250,03/10/2025,DHA,C1081,Fatima Malik,Male,Lahore,Bakery,Bread,Dawn,3,120,0,360,240,120,JazzCash,Zain,4.1
ORD10251,21/11/2025,Model Town,C1748,Hassan Khan,Male,Lahore,Stationery,Marker,Dollar,1,120,10,108,80,28,Cash,Hamza,3.7
ORD10252,10/11/2025,Gulberg,C1013,Maryam Butt,Male,Lahore,Bakery,Bread,Dawn,3,120,5,342,240,102,Debit Card,Umar,4.9
ORD10253,25/09/2025,DHA,C1130,Maryam Raza,Male,Lahore,Bakery,Cake,Gourmet,3,900,5,2565,2100,465,Cash,Zain,4.7
ORD10254,20/05/2025,Gulberg,C1509,Ayesha Iqbal,Male,Lahore,Bakery,Bread,Dawn,3,120,20,288,240,48,Easypaisa,Usman,4.1
ORD10255,11/05/2025,Gulberg,C1046,Ali Malik,Male,Lahore,Grocery,Basmati Rice 5kg,Guard,2,3200,20,5120,5200,-80,Easypaisa,Zain,4.1
ORD10256,18/03/2025,Johar Town,C1330,Hassan Sheikh,Female,Lahore,Beverages,Pepsi 1.5L,Pepsi,5,220,15,935,850,85,Credit Card,Ali,4.4
ORD10257,03/03/2025,Johar Town,C1529,Ali Sheikh,Male,Lahore,Bakery,Cake,Gourmet,1,900,5,855,700,155,Easypaisa,Bilal,4.7
ORD10258,09/06/2025,Gulberg,C1378,Hassan Raza,Female,Lahore,Electronics,Mouse,Logitech,5,1800,15,7650,7000,650,JazzCash,Hassan,4.2
ORD10259,30/10/2025,Johar Town,C1007,Umar Khan,Male,Lahore,Home,Detergent 1kg,Surf Excel,5,850,5,4037.5,3400,637.5,JazzCash,Zain,4.5
ORD10260,22/12/2025,DHA,C1107,Hassan Malik,Female,Lahore,Grocery,Sugar 1kg,Shan,1,180,15,153,150,3,Easypaisa,Ahmed,5
ORD10261,14/03/2025,Johar Town,C1533,Umar Iqbal,Female,Lahore,Stationery,Pen,Dollar,1,60,0,60,35,25,Cash,Ali,4.3
ORD10262,23/11/2025,Gulberg,C1446,Zain Butt,Male,Lahore,Home,Detergent 1kg,Surf Excel,5,850,20,3400,3400,0,Credit Card,Bilal,4.8
ORD10263,21/07/2025,Model Town,C1279,Hassan Ahmed,Male,Lahore,Stationery,Marker,Dollar,3,120,10,324,240,84,Debit Card,Ali,3.7
ORD10264,26/03/2025,Gulberg,C1549,Hamza Malik,Female,Lahore,Home,Soap,Lux,3,180,15,459,390,69,Credit Card,Umar,3.9
ORD10265,03/03/2025,Gulberg,C1221,Hamza Butt,Male,Lahore,Grocery,Cooking Oil 1L,Dalda,3,650,20,1560,1560,0,Debit Card,Zain,4.1
ORD10266,26/01/2025,Gulberg,C1415,Ayesha Malik,Male,Lahore,Stationery,Pen,Dollar,3,60,5,171,105,66,Easypaisa,Ali,4.7
ORD10267,13/03/2025,Johar Town,C1203,Umar Iqbal,Male,Lahore,Grocery,Basmati Rice 5kg,Guard,1,3200,5,3040,2600,440,JazzCash,Bilal,4.9
ORD10268,08/02/2025,Johar Town,C1095,Hamza Ahmed,Male,Lahore,Grocery,Basmati Rice 5kg,Guard,2,3200,15,5440,5200,240,Easypaisa,Ahmed,3.8
ORD10269,21/10/2025,Gulberg,C1392,Zain Sheikh,Male,Lahore,Home,Shampoo,Sunsilk,4,620,15,2108,2000,108,Credit Card,Hassan,4.9
ORD10270,21/05/2025,Wapda Town,C1635,Sara Malik,Female,Lahore,Electronics,Keyboard,A4Tech,2,2800,0,5600,4400,1200,Easypaisa,Hamza,4.8
ORD10271,03/09/2025,Johar Town,C1430,Hassan Malik,Male,Lahore,Grocery,Basmati Rice 5kg,Guard,3,3200,15,8160,7800,360,Easypaisa,Zain,4.2
ORD10272,06/09/2025,Model Town,C1277,Usman Khan,Female,Lahore,Electronics,Power Bank,Xiaomi,5,4500,10,20250,18000,2250,JazzCash,Hassan,3.5
ORD10273,24/05/2025,Wapda Town,C1239,Usman Ahmed,Male,Lahore,Grocery,Tea 475g,Tapal,5,980,10,4410,4100,310,Debit Card,Bilal,4.3
ORD10274,29/01/2025,Johar Town,C1181,Hassan Iqbal,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,4,90,10,324,240,84,JazzCash,Ahmed,4.6
ORD10275,30/06/2025,Johar Town,C1505,Fatima Raza,Male,Lahore,Bakery,Cake,Gourmet,2,900,20,1440,1400,40,Easypaisa,Ahmed,3.6
ORD10276,30/04/2025,Model Town,C1001,Hamza Malik,Male,Lahore,Bakery,Bread,Dawn,1,120,20,96,80,16,Credit Card,Usman,4.9
ORD10277,15/06/2025,Johar Town,C1793,Ahmed Iqbal,Male,Lahore,Grocery,Basmati Rice 5kg,Guard,2,3200,20,5120,5200,-80,Credit Card,Hamza,4.4
ORD10278,22/06/2025,Model Town,C1655,Ayesha Iqbal,Male,Lahore,Electronics,Keyboard,A4Tech,2,2800,5,5320,4400,920,JazzCash,Zain,3.8
ORD10279,29/10/2025,Johar Town,C1182,Maryam Khan,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,3,220,10,594,510,84,JazzCash,Ahmed,3.8
ORD10280,12/06/2025,Model Town,C1145,Hamza Ahmed,Male,Lahore,Bakery,Bread,Dawn,5,120,0,600,400,200,Credit Card,Zain,3.8
ORD10281,15/02/2025,Gulberg,C1272,Hassan Malik,Male,Lahore,Stationery,Marker,Dollar,3,120,15,306,240,66,Credit Card,Bilal,4.7
ORD10282,01/01/2025,Johar Town,C1424,Ayesha Sheikh,Female,Lahore,Grocery,Tea 475g,Tapal,4,980,15,3332,3280,52,JazzCash,Hamza,3.7
ORD10283,03/09/2025,Model Town,C1076,Ali Raza,Male,Lahore,Bakery,Cake,Gourmet,2,900,5,1710,1400,310,Credit Card,Bilal,4.9
ORD10284,07/02/2025,Gulberg,C1561,Ahmed Iqbal,Female,Lahore,Electronics,Mouse,Logitech,4,1800,5,6840,5600,1240,Cash,Hamza,4.9
ORD10285,26/03/2025,Gulberg,C1340,Hassan Malik,Female,Lahore,Bakery,Cookies,LU,2,250,0,500,360,140,JazzCash,Bilal,4.5
ORD10286,02/06/2025,Wapda Town,C1563,Ayesha Butt,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,1,220,15,187,170,17,Credit Card,Ahmed,4.1
ORD10287,31/05/2025,Johar Town,C1100,Ali Malik,Male,Lahore,Stationery,Marker,Dollar,5,120,15,510,400,110,Credit Card,Ali,4.2
ORD10288,01/03/2025,DHA,C1094,Zain Sheikh,Male,Lahore,Electronics,Keyboard,A4Tech,4,2800,15,9520,8800,720,Credit Card,Hamza,4.1
ORD10289,17/08/2025,DHA,C1232,Bilal Khan,Male,Lahore,Grocery,Sugar 1kg,Shan,4,180,15,612,600,12,Cash,Ali,4.5
ORD10290,05/10/2025,Gulberg,C1397,Fatima Sheikh,Female,Lahore,Home,Shampoo,Sunsilk,2,620,20,992,1000,-8,JazzCash,Hassan,4.2
ORD10291,10/02/2025,Wapda Town,C1530,Sara Butt,Male,Lahore,Home,Shampoo,Sunsilk,1,620,20,496,500,-4,Easypaisa,Usman,4.9
ORD10292,27/03/2025,Model Town,C1081,Zain Sheikh,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,2,220,0,440,340,100,Debit Card,Bilal,4
ORD10293,04/02/2025,Wapda Town,C1334,Bilal Chaudhry,Male,Lahore,Grocery,Tea 475g,Tapal,5,980,15,4165,4100,65,JazzCash,Hamza,3.7
ORD10294,18/03/2025,Gulberg,C1109,Sara Ahmed,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,5,90,20,360,300,60,JazzCash,Zain,4.8
ORD10295,16/05/2025,Wapda Town,C1485,Ali Butt,Female,Lahore,Home,Shampoo,Sunsilk,4,620,20,1984,2000,-16,Easypaisa,Usman,4.4
ORD10296,15/12/2025,DHA,C1708,Hassan Khan,Female,Lahore,Stationery,Pen,Dollar,1,60,15,51,35,16,Credit Card,Zain,3.5
ORD10297,05/06/2025,Johar Town,C1138,Bilal Chaudhry,Female,Lahore,Electronics,Keyboard,A4Tech,4,2800,0,11200,8800,2400,Credit Card,Hamza,4.4
ORD10298,15/02/2025,Model Town,C1778,Fatima Iqbal,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,2,220,15,374,340,34,JazzCash,Usman,3.6
ORD10299,30/12/2025,Wapda Town,C1030,Usman Malik,Male,Lahore,Bakery,Cookies,LU,2,250,20,400,360,40,Cash,Hassan,3.5
ORD10300,26/01/2025,DHA,C1476,Fatima Sheikh,Male,Lahore,Electronics,Power Bank,Xiaomi,2,4500,10,8100,7200,900,Cash,Hassan,4.1
ORD10301,01/11/2025,Wapda Town,C1359,Hamza Butt,Female,Lahore,Home,Detergent 1kg,Surf Excel,4,850,20,2720,2720,0,Cash,Bilal,3.5
ORD10302,26/01/2025,Johar Town,C1694,Hassan Raza,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,5,171,120,51,JazzCash,Ahmed,4.8
ORD10303,16/12/2025,Wapda Town,C1009,Hassan Raza,Female,Lahore,Grocery,Tea 475g,Tapal,2,980,5,1862,1640,222,Credit Card,Hamza,4.8
ORD10304,28/06/2025,DHA,C1694,Fatima Sheikh,Male,Lahore,Home,Soap,Lux,2,180,15,306,260,46,Cash,Zain,4.3
ORD10305,01/11/2025,Model Town,C1066,Hamza Raza,Female,Lahore,Bakery,Cookies,LU,3,250,0,750,540,210,Credit Card,Bilal,4.5
ORD10306,30/11/2025,Johar Town,C1059,Sara Sheikh,Female,Lahore,Electronics,Mouse,Logitech,2,1800,20,2880,2800,80,Debit Card,Ahmed,4.5
ORD10307,01/06/2025,Gulberg,C1598,Maryam Malik,Female,Lahore,Electronics,Keyboard,A4Tech,4,2800,15,9520,8800,720,Debit Card,Umar,4.9
ORD10308,10/12/2025,Wapda Town,C1186,Bilal Ahmed,Female,Lahore,Electronics,Power Bank,Xiaomi,3,4500,5,12825,10800,2025,Debit Card,Bilal,4.6
ORD10309,14/10/2025,Johar Town,C1364,Hassan Raza,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,3,90,0,270,180,90,Credit Card,Zain,3.9
ORD10310,31/05/2025,Wapda Town,C1595,Sara Ahmed,Female,Lahore,Home,Detergent 1kg,Surf Excel,4,850,0,3400,2720,680,Debit Card,Ali,4.8
ORD10311,15/07/2025,Johar Town,C1141,Hassan Iqbal,Female,Lahore,Bakery,Cookies,LU,4,250,0,1000,720,280,JazzCash,Umar,3.7
ORD10312,03/04/2025,DHA,C1650,Ali Khan,Female,Lahore,Grocery,Tea 475g,Tapal,3,980,5,2793,2460,333,Credit Card,Hassan,4.6
ORD10313,28/03/2025,Johar Town,C1630,Umar Sheikh,Female,Lahore,Bakery,Bread,Dawn,4,120,0,480,320,160,Easypaisa,Umar,4.1
ORD10314,20/01/2025,DHA,C1776,Fatima Malik,Male,Lahore,Bakery,Bread,Dawn,3,120,0,360,240,120,Cash,Hassan,3.8
ORD10315,26/06/2025,Wapda Town,C1603,Bilal Butt,Male,Lahore,Electronics,Mouse,Logitech,1,1800,15,1530,1400,130,Cash,Bilal,4.9
ORD10316,22/08/2025,DHA,C1445,Zain Butt,Female,Lahore,Stationery,Marker,Dollar,5,120,20,480,400,80,Easypaisa,Zain,4.6
ORD10317,26/03/2025,Johar Town,C1217,Maryam Khan,Male,Lahore,Home,Detergent 1kg,Surf Excel,2,850,5,1615,1360,255,Cash,Zain,4.6
ORD10318,20/01/2025,Wapda Town,C1050,Sara Khan,Male,Lahore,Home,Shampoo,Sunsilk,3,620,20,1488,1500,-12,Cash,Ahmed,4.5
ORD10319,02/08/2025,DHA,C1486,Maryam Butt,Male,Lahore,Home,Soap,Lux,1,180,20,144,130,14,Cash,Bilal,4.1
ORD10320,21/02/2025,Wapda Town,C1718,Usman Sheikh,Male,Lahore,Stationery,Marker,Dollar,3,120,20,288,240,48,JazzCash,Ali,3.9
ORD10321,24/02/2025,DHA,C1536,Hassan Iqbal,Female,Lahore,Home,Detergent 1kg,Surf Excel,5,850,5,4037.5,3400,637.5,Credit Card,Usman,3.6
ORD10322,12/09/2025,Johar Town,C1003,Ali Ahmed,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,4,90,10,324,240,84,JazzCash,Umar,3.7
ORD10323,16/02/2025,Johar Town,C1468,Bilal Raza,Female,Lahore,Bakery,Bread,Dawn,1,120,10,108,80,28,Cash,Ali,4.7
ORD10324,21/01/2025,Gulberg,C1098,Ali Khan,Male,Lahore,Electronics,Keyboard,A4Tech,3,2800,15,7140,6600,540,Debit Card,Zain,4
ORD10325,13/08/2025,DHA,C1188,Ahmed Sheikh,Female,Lahore,Bakery,Cookies,LU,1,250,10,225,180,45,Easypaisa,Bilal,4.8
ORD10326,20/12/2025,Johar Town,C1713,Maryam Khan,Male,Lahore,Home,Soap,Lux,2,180,0,360,260,100,Cash,Hamza,4.9
ORD10327,05/09/2025,Wapda Town,C1389,Hamza Khan,Male,Lahore,Bakery,Cake,Gourmet,4,900,5,3420,2800,620,Easypaisa,Umar,3.7
ORD10328,30/07/2025,DHA,C1013,Maryam Malik,Female,Lahore,Home,Detergent 1kg,Surf Excel,1,850,10,765,680,85,JazzCash,Ali,4.1
